location_id,city,state,state_full,zip,county,country
14047,NOCONA,TX,Texas,76255,MONTAGUE,United States
14048,LAREDO,TX,Texas,78041,WEBB,United States
14049,HOUSTON,TX,Texas,77082,HARRIS,United States
14050,DALLAS,TX,Texas,75230,DALLAS,United States
14051,PLANO,TX,Texas,75075,COLLIN,United States
14052,BIG SPRING,TX,Texas,79720,HOWARD,United States
14053,RIO GRANDE CITY,TX,Texas,78582,STARR,United States
14054,NACOGDOCHES,TX,Texas,75965,NACOGDOCHES,United States
14055,FAIRFIELD,TX,Texas,75840,FREESTONE,United States
14056,HOUSTON,TX,Texas,77004,HARRIS,United States
14057,BROWNSVILLE,TX,Texas,78526,CAMERON,United States
14058,LEWISVILLE,TX,Texas,75057,DENTON,United States
14059,DALLAS,TX,Texas,75216,DALLAS,United States
14060,TOMBALL,TX,Texas,77375,HARRIS,United States
14061,HOUSTON,TX,Texas,77054,HARRIS,United States
14062,ARLINGTON,TX,Texas,76015,TARRANT,United States
14063,FORT WORTH,TX,Texas,76115,TARRANT,United States
14064,DALLAS,TX,Texas,75218,DALLAS,United States
14065,HUMBLE,TX,Texas,77338,HARRIS,United States
14066,LUBBOCK,TX,Texas,79415,LUBBOCK,United States
14067,MESQUITE,TX,Texas,75149,DALLAS,United States
14068,El Paso,TX,Texas,79920,EL PASO,United States
14069,TYLER,TX,Texas,75708,SMITH,United States
14070,EL CAMPO,TX,Texas,77437,WHARTON,United States
14071,LITTLEFIELD,TX,Texas,79339,LAMB,United States
14072,Fort Sam Houston,TX,Texas,78234,BEXAR,United States
14073,LONGVIEW,TX,Texas,75605,GREGG,United States
14074,NASSAU BAY,TX,Texas,77058,HARRIS,United States
14075,Fort Cavazos,TX,Texas,76544,BELL,United States
14076,MCALLEN,TX,Texas,78503,HIDALGO,United States
14077,AUSTIN,TX,Texas,78704,TRAVIS,United States
14078,ROUND ROCK,TX,Texas,78681,WILLIAMSON,United States
14079,DALLAS,TX,Texas,75237,DALLAS,United States
14080,CARROLLTON,TX,Texas,75010,DENTON,United States
14081,ROWLETT,TX,Texas,75088,DALLAS,United States
14082,DENTON,TX,Texas,76201,DENTON,United States
14083,PALESTINE,TX,Texas,75801,ANDERSON,United States
14084,LEVELLAND,TX,Texas,79336,HOCKLEY,United States
14085,PLANO,TX,Texas,75093,COLLIN,United States
14086,KINGWOOD,TX,Texas,77325,HARRIS,United States
14087,FORT WORTH,TX,Texas,76132,TARRANT,United States
14088,CORPUS CHRISTI,TX,Texas,78411,NUECES,United States
14089,TEXARKANA,TX,Texas,75503,BOWIE,United States
14090,AUSTIN,TX,Texas,78731,TRAVIS,United States
14091,AUSTIN,TX,Texas,78758,TRAVIS,United States
14092,SUGAR LAND,TX,Texas,77479,FORT BEND,United States
14093,IRVING,TX,Texas,75039,DALLAS,United States
14094,WICHITA FALLS,TX,Texas,76310,WICHITA,United States
14095,ALICE,TX,Texas,78332,JIM WELLS,United States
14096,ENNIS,TX,Texas,75119,ELLIS,United States
14097,ALLEN,TX,Texas,75013,COLLIN,United States
14098,HOUSTON,TX,Texas,77070,HARRIS,United States
14099,KATY,TX,Texas,77494,FORT BEND,United States
14100,DALLAS,TX,Texas,75226,DALLAS,United States
14101,FRISCO,TX,Texas,75034,DENTON,United States
14102,SAN ANTONIO,TX,Texas,78258,BEXAR,United States
14103,THE WOODLANDS,TX,Texas,77384,MONTGOMERY,United States
14104,AUSTIN,TX,Texas,78737,HAYS,United States
14105,AUSTIN,TX,Texas,78759,TRAVIS,United States
14106,TEMPLE,TX,Texas,76504,BELL,United States
14107,ARLINGTON,TX,Texas,76017,TARRANT,United States
14108,IRVING,TX,Texas,75063,DALLAS,United States
14109,AMARILLO,TX,Texas,79124,POTTER,United States
14110,LUBBOCK,TX,Texas,79416,LUBBOCK,United States
14111,FORT WORTH,TX,Texas,76110,TARRANT,United States
14112,TROPHY CLUB,TX,Texas,76262,DENTON,United States
14113,FRISCO,TX,Texas,75035,COLLIN,United States
14114,SOUTHLAKE,TX,Texas,76092,TARRANT,United States
14115,DENTON,TX,Texas,76208,DENTON,United States
14116,FRIONA,TX,Texas,79035,PARMER,United States
14117,BIG LAKE,TX,Texas,76932,REAGAN,United States
14118,GROESBECK,TX,Texas,76642,LIMESTONE,United States
14119,ELDORADO,TX,Texas,76936,SCHLEICHER,United States
14120,CALDWELL,TX,Texas,77836,BURLESON,United States
14121,JUNCTION,TX,Texas,76849,KIMBLE,United States
14122,IRAAN,TX,Texas,79744,PECOS,United States
14123,DENVER CITY,TX,Texas,79323,YOAKUM,United States
14124,MCCAMEY,TX,Texas,79752,UPTON,United States
14125,BALLINGER,TX,Texas,76821,RUNNELS,United States
14126,SWEENY,TX,Texas,77480,BRAZORIA,United States
14127,EAGLE LAKE,TX,Texas,77434,COLORADO,United States
14128,ROTAN,TX,Texas,79546,FISHER,United States
14129,KERMIT,TX,Texas,79745,WINKLER,United States
14130,WINTERS,TX,Texas,79567,RUNNELS,United States
14131,MADISONVILLE,TX,Texas,77864,MADISON,United States
14132,REFUGIO,TX,Texas,78377,REFUGIO,United States
14133,ASPERMONT,TX,Texas,79502,STONEWALL,United States
14134,ANAHUAC,TX,Texas,77514,CHAMBERS,United States
14135,NAVASOTA,TX,Texas,77868,GRIMES,United States
14136,LAMPASAS,TX,Texas,76550,LAMPASAS,United States
14137,SONORA,TX,Texas,76950,SUTTON,United States
14138,EDEN,TX,Texas,76837,CONCHO,United States
14139,WINNIE,TX,Texas,77665,CHAMBERS,United States
14140,RANKIN,TX,Texas,79778,UPTON,United States
14141,HONDO,TX,Texas,78861,MEDINA,United States
14142,DALHART,TX,Texas,79022,DALLAM,United States
14143,PALACIOS,TX,Texas,77465,MATAGORDA,United States
14144,STANTON,TX,Texas,79782,MARTIN,United States
14145,WHEELER,TX,Texas,79096,WHEELER,United States
14146,MUENSTER,TX,Texas,76252,COOKE,United States
14147,LOCKNEY,TX,Texas,79241,FLOYD,United States
14148,VAN HORN,TX,Texas,79855,CULBERSON,United States
14149,THROCKMORTON,TX,Texas,76483,THROCKMORTON,United States
14150,SHAMROCK,TX,Texas,79079,WHEELER,United States
14151,HASKELL,TX,Texas,79521,HASKELL,United States
14152,COLORADO CITY,TX,Texas,79512,MITCHELL,United States
14153,ELECTRA,TX,Texas,76360,WICHITA,United States
14154,SPEARMAN,TX,Texas,79081,HANSFORD,United States
14155,YOAKUM,TX,Texas,77995,LAVACA,United States
14156,COLEMAN,TX,Texas,76834,COLEMAN,United States
14157,BRADY,TX,Texas,76825,MC CULLOCH,United States
14158,TULIA,TX,Texas,79088,SWISHER,United States
14159,DIMMITT,TX,Texas,79027,CASTRO,United States
14160,TAHOKA,TX,Texas,79373,LYNN,United States
14161,QUANAH,TX,Texas,79252,HARDEMAN,United States
14162,CRANE,TX,Texas,79731,CRANE,United States
14163,OLNEY,TX,Texas,76374,YOUNG,United States
14164,WELLINGTON,TX,Texas,79095,COLLINGSWORTH,United States
14165,PORT LAVACA,TX,Texas,77979,CALHOUN,United States
14166,SEMINOLE,TX,Texas,79360,GAINES,United States
14167,PERRYTON,TX,Texas,79070,OCHILTREE,United States
14168,HEMPHILL,TX,Texas,75948,SABINE,United States
14169,HENRIETTA,TX,Texas,76365,CLAY,United States
14170,EDNA,TX,Texas,77957,JACKSON,United States
14171,KENEDY,TX,Texas,78119,KARNES,United States
14172,BURNET,TX,Texas,78611,BURNET,United States
14173,MORTON,TX,Texas,79346,COCHRAN,United States
14174,PITTSBURG,TX,Texas,75686,CAMP,United States
14175,BORGER,TX,Texas,79007,HUTCHINSON,United States
14176,BONHAM,TX,Texas,75418,FANNIN,United States
14177,LULING,TX,Texas,78648,CALDWELL,United States
14178,MULESHOE,TX,Texas,79347,BAILEY,United States
14179,MONAHANS,TX,Texas,79756,WARD,United States
14180,TAYLOR,TX,Texas,76574,WILLIAMSON,United States
14181,LIBERTY,TX,Texas,77575,LIBERTY,United States
14182,HALLETTSVILLE,TX,Texas,77964,LAVACA,United States
14183,PECOS,TX,Texas,79772,REEVES,United States
14184,ALPINE,TX,Texas,79830,BREWSTER,United States
14185,GATESVILLE,TX,Texas,76528,CORYELL,United States
14186,QUITMAN,TX,Texas,75783,WOOD,United States
14187,WINNSBORO,TX,Texas,75494,WOOD,United States
14188,COMANCHE,TX,Texas,76442,COMANCHE,United States
14189,SNYDER,TX,Texas,79549,SCURRY,United States
14190,CLIFTON,TX,Texas,76634,BOSQUE,United States
14191,DUMAS,TX,Texas,79029,MOORE,United States
14192,UVALDE,TX,Texas,78801,UVALDE,United States
14193,FORT STOCKTON,TX,Texas,79735,PECOS,United States
14194,CARRIZO SPRINGS,TX,Texas,78834,DIMMIT,United States
14195,PEARSALL,TX,Texas,78061,FRIO,United States
14196,HAMILTON,TX,Texas,76531,HAMILTON,United States
14197,CROCKETT,TX,Texas,75835,HOUSTON,United States
14198,KNOX CITY,TX,Texas,79529,KNOX,United States
14199,HILLSBORO,TX,Texas,76645,HILL,United States
14200,LLANO,TX,Texas,78643,LLANO,United States
14201,BRENHAM,TX,Texas,77833,WASHINGTON,United States
14202,PAMPA,TX,Texas,79065,GRAY,United States
14203,SEYMOUR,TX,Texas,76380,BAYLOR,United States
14204,AUSTIN,TX,Texas,78723,TRAVIS,United States
14205,GALVESTON,TX,Texas,77550,GALVESTON,United States
14206,DALLAS,TX,Texas,75219,DALLAS,United States
14207,SAN ANTONIO,TX,Texas,78207,BEXAR,United States
14208,PLANO,TX,Texas,75024,COLLIN,United States
14209,PROSPER,TX,Texas,75078,COLLIN,United States
14210,DALLAS,TX,Texas,75243,DALLAS,United States
14211,AUSTIN,TX,Texas,78717,WILLIAMSON,United States
14212,BIG SPRING,TX,Texas,79721,HOWARD,United States
14213,TERRELL,TX,Texas,75160,KAUFMAN,United States
14214,WICHITA FALLS,TX,Texas,76308,WICHITA,United States
14215,RUSK,TX,Texas,75785,CHEROKEE,United States
14216,SAN ANTONIO,TX,Texas,78223,BEXAR,United States
14217,ARLINGTON,TX,Texas,76011,TARRANT,United States
14218,HOUSTON,TX,Texas,77074,HARRIS,United States
14219,SAN ANTONIO,TX,Texas,78259,BEXAR,United States
14220,SAN ANGELO,TX,Texas,76904,TOM GREEN,United States
14221,DESOTO,TX,Texas,75115,DALLAS,United States
14222,HOUSTON,TX,Texas,77021,HARRIS,United States
14223,FORT WORTH,TX,Texas,76177,TARRANT,United States
14224,AUSTIN,TX,Texas,78751,TRAVIS,United States
14225,HARLINGEN,TX,Texas,78552,CAMERON,United States
14226,LUBBOCK,TX,Texas,79408,LUBBOCK,United States
14227,DALLAS,TX,Texas,75251,DALLAS,United States
14228,KINGWOOD,TX,Texas,77339,HARRIS,United States
14229,HOUSTON,TX,Texas,77081,HARRIS,United States
14230,MIDLAND,TX,Texas,79706,MIDLAND,United States
14231,BELTON,TX,Texas,76513,BELL,United States
14232,CYPRESS,TX,Texas,77429,HARRIS,United States
14233,AUSTIN,TX,Texas,78745,TRAVIS,United States
14234,ABILENE,TX,Texas,79602,TAYLOR,United States
14235,FORT WORTH,TX,Texas,76123,TARRANT,United States
14236,DE SOTO,TX,Texas,75115,DALLAS,United States
14237,GEORGETOWN,TX,Texas,78626,WILLIAMSON,United States
14238,RICHMOND,TX,Texas,77407,FORT BEND,United States
14239,SAN ANTONIO,TX,Texas,78240,BEXAR,United States
14240,AUSTIN,TX,Texas,78754,TRAVIS,United States
14241,HOUSTON,TX,Texas,77080,HARRIS,United States
14242,KATY,TX,Texas,77450,HARRIS,United States
14243,CONROE,TX,Texas,77384,MONTGOMERY,United States
14244,EL PASO,TX,Texas,79912,EL PASO,United States
14245,PASADENA,TX,Texas,77505,HARRIS,United States
14246,ARLINGTON,TX,Texas,76001,TARRANT,United States
14247,GARLAND,TX,Texas,75042,DALLAS,United States
14248,CLEAR LAKE CITY,TX,Texas,77058,HARRIS,United States
14249,TEMPLE,TX,Texas,76502,BELL,United States
14250,SUGAR LAND,TX,Texas,77498,FORT BEND,United States
14251,PROVO,UT,Utah,84604,UTAH,United States
14252,SALT LAKE CITY,UT,Utah,84102,SALT LAKE,United States
14253,OGDEN,UT,Utah,84403,WEBER,United States
14254,OGDEN,UT,Utah,84405,WEBER,United States
14255,SALT LAKE CITY,UT,Utah,84143,SALT LAKE,United States
14256,CEDAR CITY,UT,Utah,84721,IRON,United States
14257,SALT LAKE CITY,UT,Utah,84132,SALT LAKE,United States
14258,MURRAY,UT,Utah,84107,SALT LAKE,United States
14259,PRICE,UT,Utah,84501,CARBON,United States
14260,PAYSON,UT,Utah,84651,UTAH,United States
14261,TOOELE,UT,Utah,84074,TOOELE,United States
14262,LOGAN,UT,Utah,84341,CACHE,United States
14263,BRIGHAM CITY,UT,Utah,84302,BOX ELDER,United States
14264,ROOSEVELT,UT,Utah,84066,DUCHESNE,United States
14265,ST GEORGE,UT,Utah,84790,WASHINGTON,United States
14266,AMERICAN FORK,UT,Utah,84003,UTAH,United States
14267,RICHFIELD,UT,Utah,84701,SEVIER,United States
14268,SALT LAKE CITY,UT,Utah,84148,SALT LAKE,United States
14269,VERNAL,UT,Utah,84078,UINTAH,United States
14270,TREMONTON,UT,Utah,84337,BOX ELDER,United States
14271,LAYTON,UT,Utah,84041,DAVIS,United States
14272,BOUNTIFUL,UT,Utah,84010,DAVIS,United States
14273,OREM,UT,Utah,84057,UTAH,United States
14274,SANDY,UT,Utah,84094,SALT LAKE,United States
14275,SALT LAKE CITY,UT,Utah,84124,SALT LAKE,United States
14276,WEST JORDAN,UT,Utah,84088,SALT LAKE,United States
14277,NORTH LOGAN,UT,Utah,84341,CACHE,United States
14278,PARK CITY,UT,Utah,84060,SUMMIT,United States
14279,RIVERTON,UT,Utah,84065,SALT LAKE,United States
14280,DRAPER,UT,Utah,84020,SALT LAKE,United States
14281,SPANISH FORK,UT,Utah,84660,UTAH,United States
14282,DELTA,UT,Utah,84624,MILLARD,United States
14283,FILLMORE,UT,Utah,84631,MILLARD,United States
14284,MOAB,UT,Utah,84532,GRAND,United States
14285,MOUNT PLEASANT,UT,Utah,84647,SANPETE,United States
14286,NEPHI,UT,Utah,84648,JUAB,United States
14287,MILFORD,UT,Utah,84751,BEAVER,United States
14288,GUNNISON,UT,Utah,84634,SANPETE,United States
14289,HEBER CITY,UT,Utah,84032,WASATCH,United States
14290,MONTICELLO,UT,Utah,84535,SAN JUAN,United States
14291,KANAB,UT,Utah,84741,KANE,United States
14292,BLANDING,UT,Utah,84511,SAN JUAN,United States
14293,PANGUITCH,UT,Utah,84759,GARFIELD,United States
14294,BEAVER,UT,Utah,84713,BEAVER,United States
14295,SALT LAKE CITY,UT,Utah,84113,SALT LAKE,United States
14296,PROVO,UT,Utah,84605,UTAH,United States
14297,SALT LAKE CITY,UT,Utah,84115,SALT LAKE,United States
14298,SALT LAKE CITY,UT,Utah,84106,SALT LAKE,United States
14299,OREM,UT,Utah,84097,UTAH,United States
14300,BARRE,VT,Vermont,5641,WASHINGTON,United States
14301,BURLINGTON,VT,Vermont,5401,CHITTENDEN,United States
14302,RUTLAND,VT,Vermont,5701,RUTLAND,United States
14303,BRATTLEBORO,VT,Vermont,5301,WINDHAM,United States
14304,BENNINGTON,VT,Vermont,5201,BENNINGTON,United States
14305,WHITE RIVER JUNCTION,VT,Vermont,5009,WINDSOR,United States
14306,SAINT ALBANS,VT,Vermont,5478,FRANKLIN,United States
14307,TOWNSHEND,VT,Vermont,5353,WINDHAM,United States
14308,RANDOLPH,VT,Vermont,5060,ORANGE,United States
14309,WINDSOR,VT,Vermont,5089,WINDSOR,United States
14310,SAINT JOHNSBURY,VT,Vermont,5819,CALEDONIA,United States
14311,NEWPORT,VT,Vermont,5855,ORLEANS,United States
14312,MORRISVILLE,VT,Vermont,5661,LAMOILLE,United States
14313,SPRINGFIELD,VT,Vermont,5156,WINDSOR,United States
14314,MIDDLEBURY,VT,Vermont,5753,ADDISON,United States
14315,BERLIN,VT,Vermont,5602,WASHINGTON,United States
14316,ST THOMAS,VI,Virgin Islands,801,SAINT THOMAS ISLAND,US Territory
14317,ST CROIX,VI,Virgin Islands,820,SAINT CROIX ISLAND,US Territory
14318,LEBANON,VA,Virginia,24266,RUSSELL,United States
14319,HARRISONBURG,VA,Virginia,22801,HARRISONBURG CITY,United States
14320,WINCHESTER,VA,Virginia,22601,WINCHESTER CITY,United States
14321,NORFOLK,VA,Virginia,23507,NORFOLK CITY,United States
14322,CHARLOTTESVILLE,VA,Virginia,22908,CHARLOTTESVILLE CITY,United States
14323,SOUTH BOSTON,VA,Virginia,24592,HALIFAX,United States
14324,PORTSMOUTH,VA,Virginia,23707,PORTSMOUTH CITY,United States
14325,FISHERSVILLE,VA,Virginia,22939,AUGUSTA,United States
14326,CULPEPER,VA,Virginia,22701,CULPEPER,United States
14327,Fort Belvoir,VA,Virginia,22060,FAIRFAX,United States
14328,HOPEWELL,VA,Virginia,23860,HOPEWELL CITY,United States
14329,LYNCHBURG,VA,Virginia,24501,LYNCHBURG CITY,United States
14330,FREDERICKSBURG,VA,Virginia,22401,FREDERICKSBURG CITY,United States
14331,WARRENTON,VA,Virginia,20186,FAUQUIER,United States
14332,ROANOKE,VA,Virginia,24014,ROANOKE CITY,United States
14333,RICHMOND,VA,Virginia,23298,RICHMOND CITY,United States
14334,FRONT ROYAL,VA,Virginia,22630,WARREN,United States
14335,ONANCOCK,VA,Virginia,23417,ACCOMACK,United States
14336,MARION,VA,Virginia,24354,SMYTH,United States
14337,ALEXANDRIA,VA,Virginia,22304,ALEXANDRIA CITY,United States
14338,NEWPORT NEWS,VA,Virginia,23602,NEWPORT NEWS CITY,United States
14339,CHRISTIANSBURG,VA,Virginia,24073,MONTGOMERY,United States
14340,LEESBURG,VA,Virginia,20176,LOUDOUN,United States
14341,SUFFOLK,VA,Virginia,23434,SUFFOLK CITY,United States
14342,MANASSAS,VA,Virginia,20110,MANASSAS CITY,United States
14343,NORFOLK,VA,Virginia,23502,NORFOLK CITY,United States
14344,SALEM,VA,Virginia,24153,SALEM CITY,United States
14345,ARLINGTON,VA,Virginia,22205,ARLINGTON,United States
14346,NEWPORT NEWS,VA,Virginia,23601,NEWPORT NEWS CITY,United States
14347,ABINGDON,VA,Virginia,24211,WASHINGTON,United States
14348,VIRGINIA BEACH,VA,Virginia,23454,VIRGINIA BEACH CITY,United States
14349,RICHMOND,VA,Virginia,23226,RICHMOND CITY,United States
14350,RICHLANDS,VA,Virginia,24641,TAZEWELL,United States
14351,FALLS CHURCH,VA,Virginia,22042,FAIRFAX,United States
14352,WILLIAMSBURG,VA,Virginia,23185,JAMES CITY,United States
14353,PETERSBURG,VA,Virginia,23805,PETERSBURG CITY,United States
14354,MECHANICSVILLE,VA,Virginia,23116,HANOVER,United States
14355,HAMPTON,VA,Virginia,23667,HAMPTON CITY,United States
14356,DANVILLE,VA,Virginia,24541,DANVILLE CITY,United States
14357,CHARLOTTESVILLE,VA,Virginia,22911,ALBEMARLE,United States
14358,TAPPAHANNOCK,VA,Virginia,22560,ESSEX,United States
14359,BEDFORD,VA,Virginia,24523,BEDFORD,United States
14360,ROCKY MOUNT,VA,Virginia,24151,FRANKLIN,United States
14361,Portsmouth,VA,Virginia,23708,PORTSMOUTH CITY,United States
14362,FARMVILLE,VA,Virginia,23901,PRINCE EDWARD,United States
14363,FRANKLIN,VA,Virginia,23851,FRANKLIN CITY,United States
14364,HAMPTON,VA,Virginia,23666,HAMPTON CITY,United States
14365,RICHMOND,VA,Virginia,23223,RICHMOND CITY,United States
14366,EMPORIA,VA,Virginia,23847,EMPORIA CITY,United States
14367,SOUTH HILL,VA,Virginia,23970,MECKLENBURG,United States
14368,FAIRFAX,VA,Virginia,22033,FAIRFAX,United States
14369,PETERSBURG,VA,Virginia,23803,PETERSBURG CITY,United States
14370,RESTON,VA,Virginia,20190,FAIRFAX,United States
14371,RICHMOND,VA,Virginia,23249,RICHMOND CITY,United States
14372,BLACKSBURG,VA,Virginia,24060,MONTGOMERY,United States
14373,WYTHEVILLE,VA,Virginia,24382,WYTHE,United States
14374,RICHMOND,VA,Virginia,23225,RICHMOND CITY,United States
14375,WOODBRIDGE,VA,Virginia,22191,PRINCE WILLIAM,United States
14376,BIG STONE GAP,VA,Virginia,24219,WISE,United States
14377,GALAX,VA,Virginia,24333,GALAX CITY,United States
14378,PULASKI,VA,Virginia,24301,PULASKI,United States
14379,TAZEWELL,VA,Virginia,24651,TAZEWELL,United States
14380,RICHMOND,VA,Virginia,23229,HENRICO,United States
14381,VIRGINIA BEACH,VA,Virginia,23456,VIRGINIA BEACH CITY,United States
14382,CHESAPEAKE,VA,Virginia,23320,CHESAPEAKE CITY,United States
14383,ALEXANDRIA,VA,Virginia,22306,FAIRFAX,United States
14384,LOW MOOR,VA,Virginia,24457,ALLEGHANY,United States
14385,GRUNDY,VA,Virginia,24614,BUCHANAN,United States
14386,GLOUCESTER,VA,Virginia,23061,GLOUCESTER,United States
14387,MIDLOTHIAN,VA,Virginia,23114,CHESTERFIELD,United States
14388,STAFFORD,VA,Virginia,22554,STAFFORD,United States
14389,FREDERICKSBURG,VA,Virginia,22408,SPOTSYLVANIA,United States
14390,HAYMARKET,VA,Virginia,20169,PRINCE WILLIAM,United States
14391,DULLES,VA,Virginia,20166,LOUDOUN,United States
14392,HOT SPRINGS,VA,Virginia,24445,BATH,United States
14393,PEARISBURG,VA,Virginia,24134,GILES,United States
14394,CLINTWOOD,VA,Virginia,24228,DICKENSON,United States
14395,LEXINGTON,VA,Virginia,24450,LEXINGTON CITY,United States
14396,WOODSTOCK,VA,Virginia,22664,SHENANDOAH,United States
14397,LURAY,VA,Virginia,22835,PAGE,United States
14398,KILMARNOCK,VA,Virginia,22482,LANCASTER,United States
14399,PENNINGTON GAP,VA,Virginia,24277,LEE,United States
14400,NEW KENT,VA,Virginia,23124,NEW KENT,United States
14401,STAUNTON,VA,Virginia,24402,STAUNTON CITY,United States
14402,FALLS CHURCH,VA,Virginia,22044,FAIRFAX,United States
14403,WILLIAMSBURG,VA,Virginia,23188,JAMES CITY,United States
14404,CATAWBA,VA,Virginia,24070,ROANOKE,United States
14405,WALLA WALLA,WA,Washington,99362,WALLA WALLA,United States
14406,MOUNT VERNON,WA,Washington,98274,SKAGIT,United States
14407,SEATTLE,WA,Washington,98101,KING,United States
14408,ANACORTES,WA,Washington,98221,SKAGIT,United States
14409,SEATTLE,WA,Washington,98195,KING,United States
14410,BURIEN,WA,Washington,98166,KING,United States
14411,EVERETT,WA,Washington,98201,SNOHOMISH,United States
14412,AUBURN,WA,Washington,98001,KING,United States
14413,WENATCHEE,WA,Washington,98807,CHELAN,United States
14414,CENTRALIA,WA,Washington,98531,LEWIS,United States
14415,LAKEWOOD,WA,Washington,98499,PIERCE,United States
14416,OLYMPIA,WA,Washington,98506,THURSTON,United States
14417,SEATTLE,WA,Washington,98122,KING,United States
14418,EDMONDS,WA,Washington,98026,SNOHOMISH,United States
14419,BELLINGHAM,WA,Washington,98225,WHATCOM,United States
14420,ABERDEEN,WA,Washington,98520,GRAYS HARBOR,United States
14421,MOSES LAKE,WA,Washington,98837,GRANT,United States
14422,YAKIMA,WA,Washington,98902,YAKIMA,United States
14423,TOPPENISH,WA,Washington,98948,YAKIMA,United States
14424,SILVERDALE,WA,Washington,98383,KITSAP,United States
14425,LONGVIEW,WA,Washington,98632,COWLITZ,United States
14426,SPOKANE,WA,Washington,99210,SPOKANE,United States
14427,VANCOUVER,WA,Washington,98664,CLARK,United States
14428,BELLEVUE,WA,Washington,98004,KING,United States
14429,SEATTLE,WA,Washington,98112,KING,United States
